Fitness: 165920, Laufzeit: 0:03:00 Pop: 100, Wi: 100, Mu: 1, Me: 1
Fitness: 166321, Laufzeit: 0:06:03 Pop: 350, Wi: 200, Mu: 1, Me: 5
Fitness: 166531, Laufzeit: 0:10:57 Pop: 350, Wi: 200, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:06:48 Pop: 350, Wi: 200, Mu: 3, Me: 3
Fitness: 166321, Laufzeit: 0:06:20 Pop: 350, Wi: 200, Mu: 3, Me: 5
Fitness: 166321, Laufzeit: 0:11:24 Pop: 350, Wi: 200, Mu: 5, Me: 1
Fitness: 166531, Laufzeit: 0:07:31 Pop: 350, Wi: 200, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:15:26 Pop: 350, Wi: 350, Mu: 1, Me: 1
Fitness: 166531, Laufzeit: 0:10:38 Pop: 350, Wi: 350, Mu: 1, Me: 3
Fitness: 166321, Laufzeit: 0:10:49 Pop: 350, Wi: 350, Mu: 1, Me: 5
Fitness: 166321, Laufzeit: 0:16:02 Pop: 350, Wi: 350, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:11:12 Pop: 350, Wi: 350, Mu: 3, Me: 3
Fitness: 166321, Laufzeit: 0:10:15 Pop: 350, Wi: 350, Mu: 3, Me: 5
Fitness: 166321, Laufzeit: 0:17:03 Pop: 350, Wi: 350, Mu: 5, Me: 1
Fitness: 166531, Laufzeit: 0:13:31 Pop: 350, Wi: 350, Mu: 5, Me: 3
Fitness: 166531, Laufzeit: 0:11:17 Pop: 500, Wi: 100, Mu: 1, Me: 1
Fitness: 166527, Laufzeit: 0:05:15 Pop: 500, Wi: 100, Mu: 1, Me: 3
Fitness: 166531, Laufzeit: 0:04:43 Pop: 500, Wi: 100, Mu: 1, Me: 5
Fitness: 166531, Laufzeit: 0:12:48 Pop: 500, Wi: 100, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:05:12 Pop: 500, Wi: 100, Mu: 3, Me: 3
Fitness: 166531, Laufzeit: 0:04:41 Pop: 500, Wi: 100, Mu: 3, Me: 5
Fitness: 166338, Laufzeit: 0:10:02 Pop: 500, Wi: 100, Mu: 5, Me: 1
Fitness: 166531, Laufzeit: 0:05:16 Pop: 500, Wi: 100, Mu: 5, Me: 3
Fitness: 166531, Laufzeit: 0:15:14 Pop: 500, Wi: 200, Mu: 1, Me: 1
Fitness: 166531, Laufzeit: 0:09:10 Pop: 500, Wi: 200, Mu: 1, Me: 3
Fitness: 166531, Laufzeit: 0:08:34 Pop: 500, Wi: 200, Mu: 1, Me: 5
Fitness: 166531, Laufzeit: 0:13:54 Pop: 500, Wi: 200, Mu: 3, Me: 1
Fitness: 166321, Laufzeit: 0:08:56 Pop: 500, Wi: 200, Mu: 3, Me: 3
Fitness: 166338, Laufzeit: 0:08:35 Pop: 500, Wi: 200, Mu: 3, Me: 5
Fitness: 166531, Laufzeit: 0:14:35 Pop: 500, Wi: 200, Mu: 5, Me: 1
Fitness: 166321, Laufzeit: 0:08:59 Pop: 500, Wi: 200, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:19:28 Pop: 500, Wi: 350, Mu: 1, Me: 1
Fitness: 166321, Laufzeit: 0:14:38 Pop: 500, Wi: 350, Mu: 1, Me: 3
Fitness: 166338, Laufzeit: 0:14:24 Pop: 500, Wi: 350, Mu: 1, Me: 5
Fitness: 166321, Laufzeit: 0:25:19 Pop: 500, Wi: 350, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:14:54 Pop: 500, Wi: 350, Mu: 3, Me: 3
Fitness: 166531, Laufzeit: 0:14:27 Pop: 500, Wi: 350, Mu: 3, Me: 5
Fitness: 166531, Laufzeit: 0:20:07 Pop: 500, Wi: 350, Mu: 5, Me: 1
Fitness: 166531, Laufzeit: 0:15:58 Pop: 500, Wi: 350, Mu: 5, Me: 3
Fitness: 166531, Laufzeit: 0:02:33 Pop: 100, Wi: 100, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:01:32 Pop: 100, Wi: 100, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:02:42 Pop: 100, Wi: 200, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:02:30 Pop: 100, Wi: 200, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:04:05 Pop: 100, Wi: 350, Mu: 1, Me: 6
Fitness: 166531, Laufzeit: 0:03:52 Pop: 100, Wi: 350, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:02:19 Pop: 200, Wi: 100, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:02:14 Pop: 200, Wi: 100, Mu: 1, Me: 7
Fitness: 166527, Laufzeit: 0:02:22 Pop: 200, Wi: 100, Mu: 3, Me: 6
Fitness: 166531, Laufzeit: 0:03:42 Pop: 200, Wi: 200, Mu: 1, Me: 6
Fitness: 166531, Laufzeit: 0:03:36 Pop: 200, Wi: 200, Mu: 1, Me: 7
Fitness: 166321, Laufzeit: 0:03:48 Pop: 200, Wi: 200, Mu: 3, Me: 6
Fitness: 166531, Laufzeit: 0:06:02 Pop: 200, Wi: 350, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:05:54 Pop: 200, Wi: 350, Mu: 1, Me: 7
Fitness: 166321, Laufzeit: 0:05:55 Pop: 200, Wi: 350, Mu: 3, Me: 6
Fitness: 166531, Laufzeit: 0:03:21 Pop: 350, Wi: 100, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:03:15 Pop: 350, Wi: 100, Mu: 1, Me: 7
Fitness: 166321, Laufzeit: 0:03:16 Pop: 350, Wi: 100, Mu: 3, Me: 6
Fitness: 166321, Laufzeit: 0:05:57 Pop: 350, Wi: 200, Mu: 1, Me: 6
Fitness: 166531, Laufzeit: 0:05:53 Pop: 350, Wi: 200, Mu: 1, Me: 7
Fitness: 166321, Laufzeit: 0:05:58 Pop: 350, Wi: 200, Mu: 3, Me: 6
Fitness: 166527, Laufzeit: 0:10:09 Pop: 350, Wi: 350, Mu: 1, Me: 6
Fitness: 166531, Laufzeit: 0:10:26 Pop: 350, Wi: 350, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:10:28 Pop: 350, Wi: 350, Mu: 3, Me: 6
Fitness: 166321, Laufzeit: 0:04:42 Pop: 500, Wi: 100, Mu: 1, Me: 6
Fitness: 166531, Laufzeit: 0:04:53 Pop: 500, Wi: 100, Mu: 1, Me: 7
Fitness: 166370, Laufzeit: 0:04:56 Pop: 500, Wi: 100, Mu: 3, Me: 6
Fitness: 166321, Laufzeit: 0:08:32 Pop: 500, Wi: 200, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:08:24 Pop: 500, Wi: 200, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:08:39 Pop: 500, Wi: 200, Mu: 3, Me: 6
Fitness: 166531, Laufzeit: 0:14:30 Pop: 500, Wi: 350, Mu: 1, Me: 6
Fitness: 166338, Laufzeit: 0:14:20 Pop: 500, Wi: 350, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:14:18 Pop: 500, Wi: 350, Mu: 3, Me: 6
Fitness: 166092, Laufzeit: 0:00:49 Pop: 50, Wi: 50, Mu: 1, Me: 1
Fitness: 166127, Laufzeit: 0:00:32 Pop: 50, Wi: 50, Mu: 1, Me: 3
Fitness: 166127, Laufzeit: 0:00:21 Pop: 50, Wi: 50, Mu: 1, Me: 5
Fitness: 166127, Laufzeit: 0:00:17 Pop: 50, Wi: 50, Mu: 1, Me: 6
Fitness: 166127, Laufzeit: 0:00:17 Pop: 50, Wi: 50, Mu: 1, Me: 7
Fitness: 165842, Laufzeit: 0:00:49 Pop: 50, Wi: 50, Mu: 3, Me: 1
Fitness: 166321, Laufzeit: 0:00:33 Pop: 50, Wi: 50, Mu: 3, Me: 3
Fitness: 166127, Laufzeit: 0:00:20 Pop: 50, Wi: 50, Mu: 3, Me: 5
Fitness: 166127, Laufzeit: 0:00:19 Pop: 50, Wi: 50, Mu: 3, Me: 6
Fitness: 165848, Laufzeit: 0:00:55 Pop: 50, Wi: 50, Mu: 5, Me: 1
Fitness: 166338, Laufzeit: 0:00:52 Pop: 50, Wi: 50, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:01:54 Pop: 50, Wi: 100, Mu: 1, Me: 1
Fitness: 166338, Laufzeit: 0:01:06 Pop: 50, Wi: 100, Mu: 1, Me: 3
Fitness: 166321, Laufzeit: 0:00:34 Pop: 50, Wi: 100, Mu: 1, Me: 5
Fitness: 166127, Laufzeit: 0:00:30 Pop: 50, Wi: 100, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:00:30 Pop: 50, Wi: 100, Mu: 1, Me: 7
Fitness: 166127, Laufzeit: 0:01:33 Pop: 50, Wi: 100, Mu: 3, Me: 1
Fitness: 166321, Laufzeit: 0:00:52 Pop: 50, Wi: 100, Mu: 3, Me: 3
Fitness: 166127, Laufzeit: 0:00:33 Pop: 50, Wi: 100, Mu: 3, Me: 5
Fitness: 166127, Laufzeit: 0:00:30 Pop: 50, Wi: 100, Mu: 3, Me: 6
Fitness: 165879, Laufzeit: 0:01:05 Pop: 50, Wi: 100, Mu: 5, Me: 1
Fitness: 166127, Laufzeit: 0:00:51 Pop: 50, Wi: 100, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:02:23 Pop: 50, Wi: 200, Mu: 1, Me: 1
Fitness: 166531, Laufzeit: 0:01:12 Pop: 50, Wi: 200, Mu: 1, Me: 3
Fitness: 166531, Laufzeit: 0:01:25 Pop: 50, Wi: 200, Mu: 1, Me: 5
Fitness: 166127, Laufzeit: 0:00:59 Pop: 50, Wi: 200, Mu: 1, Me: 6
Fitness: 166127, Laufzeit: 0:01:01 Pop: 50, Wi: 200, Mu: 1, Me: 7
Fitness: 166321, Laufzeit: 0:02:46 Pop: 50, Wi: 200, Mu: 3, Me: 1
Fitness: 166127, Laufzeit: 0:01:29 Pop: 50, Wi: 200, Mu: 3, Me: 3
Fitness: 166321, Laufzeit: 0:01:04 Pop: 50, Wi: 200, Mu: 3, Me: 5
Fitness: 166127, Laufzeit: 0:01:03 Pop: 50, Wi: 200, Mu: 3, Me: 6
Fitness: 166075, Laufzeit: 0:03:45 Pop: 50, Wi: 200, Mu: 5, Me: 1
Fitness: 166321, Laufzeit: 0:01:17 Pop: 50, Wi: 200, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:02:40 Pop: 50, Wi: 350, Mu: 1, Me: 1
Fitness: 166338, Laufzeit: 0:02:16 Pop: 50, Wi: 350, Mu: 1, Me: 3
Fitness: 166531, Laufzeit: 0:01:48 Pop: 50, Wi: 350, Mu: 1, Me: 5
Fitness: 166321, Laufzeit: 0:01:27 Pop: 50, Wi: 350, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:01:25 Pop: 50, Wi: 350, Mu: 1, Me: 7
Fitness: 166127, Laufzeit: 0:04:29 Pop: 50, Wi: 350, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:01:56 Pop: 50, Wi: 350, Mu: 3, Me: 3
Fitness: 166338, Laufzeit: 0:01:40 Pop: 50, Wi: 350, Mu: 3, Me: 5
Fitness: 166338, Laufzeit: 0:01:38 Pop: 50, Wi: 350, Mu: 3, Me: 6
Fitness: 166127, Laufzeit: 0:04:35 Pop: 50, Wi: 350, Mu: 5, Me: 1
Fitness: 166127, Laufzeit: 0:02:00 Pop: 50, Wi: 350, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:03:34 Pop: 50, Wi: 500, Mu: 1, Me: 1
Fitness: 166321, Laufzeit: 0:02:32 Pop: 50, Wi: 500, Mu: 1, Me: 3
Fitness: 166338, Laufzeit: 0:02:20 Pop: 50, Wi: 500, Mu: 1, Me: 5
Fitness: 166321, Laufzeit: 0:02:02 Pop: 50, Wi: 500, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:02:03 Pop: 50, Wi: 500, Mu: 1, Me: 7
Fitness: 166321, Laufzeit: 0:03:37 Pop: 50, Wi: 500, Mu: 3, Me: 1
Fitness: 166321, Laufzeit: 0:02:56 Pop: 50, Wi: 500, Mu: 3, Me: 3
Fitness: 166321, Laufzeit: 0:02:05 Pop: 50, Wi: 500, Mu: 3, Me: 5
Fitness: 166321, Laufzeit: 0:02:04 Pop: 50, Wi: 500, Mu: 3, Me: 6
Fitness: 166321, Laufzeit: 0:03:41 Pop: 50, Wi: 500, Mu: 5, Me: 1
Fitness: 166338, Laufzeit: 0:02:45 Pop: 50, Wi: 500, Mu: 5, Me: 3
Fitness: 166321, Laufzeit: 0:07:15 Pop: 100, Wi: 500, Mu: 1, Me: 1
Fitness: 166321, Laufzeit: 0:05:48 Pop: 100, Wi: 500, Mu: 1, Me: 3
Fitness: 166531, Laufzeit: 0:06:36 Pop: 100, Wi: 500, Mu: 1, Me: 5
Fitness: 166128, Laufzeit: 0:04:51 Pop: 100, Wi: 500, Mu: 1, Me: 6
Fitness: 166321, Laufzeit: 0:04:09 Pop: 100, Wi: 500, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:08:35 Pop: 100, Wi: 500, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:05:16 Pop: 100, Wi: 500, Mu: 3, Me: 3
Fitness: 166531, Laufzeit: 0:04:39 Pop: 100, Wi: 500, Mu: 3, Me: 5
Fitness: 166531, Laufzeit: 0:04:15 Pop: 100, Wi: 500, Mu: 3, Me: 6
Fitness: 166321, Laufzeit: 0:07:17 Pop: 100, Wi: 500, Mu: 5, Me: 1
Fitness: 166321, Laufzeit: 0:05:13 Pop: 100, Wi: 500, Mu: 5, Me: 3
Fitness: 166531, Laufzeit: 0:15:04 Pop: 200, Wi: 500, Mu: 1, Me: 1
Fitness: 166531, Laufzeit: 0:10:18 Pop: 200, Wi: 500, Mu: 1, Me: 3
Fitness: 166531, Laufzeit: 0:08:51 Pop: 200, Wi: 500, Mu: 1, Me: 5
Fitness: 166127, Laufzeit: 0:08:12 Pop: 200, Wi: 500, Mu: 1, Me: 6
Fitness: 166531, Laufzeit: 0:08:23 Pop: 200, Wi: 500, Mu: 1, Me: 7
Fitness: 166531, Laufzeit: 0:16:15 Pop: 200, Wi: 500, Mu: 3, Me: 1
Fitness: 166531, Laufzeit: 0:10:27 Pop: 200, Wi: 500, Mu: 3, Me: 3
Fitness: 166531, Laufzeit: 0:08:47 Pop: 200, Wi: 500, Mu: 3, Me: 5
Fitness: 166338, Laufzeit: 0:08:23 Pop: 200, Wi: 500, Mu: 3, Me: 6
Fitness: 166321, Laufzeit: 0:16:08 Pop: 200, Wi: 500, Mu: 5, Me: 1
Fitness: 166531, Laufzeit: 0:12:00 Pop: 200, Wi: 500, Mu: 5, Me: 3
